inlineMaxLen,compressMinLen,lowPressureThreshold,highPressureThreshold,hotAccessThreshold,prefixSimilarityMinShared,mean_compression_ratio,small_ratio,medium_ratio,large_ratio,high-prefix-similarity_ratio,random-identifiers_ratio,nested-scopes_ratio,hot-cold-access_ratio,memory-stress_ratio
10,14,0.3,0.8,6,6,1.56366,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59138
10,14,0.3,0.85,2,2,1.5643,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,2,3,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,2,4,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,2,5,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,2,6,1.56329,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58845
10,14,0.3,0.85,3,2,1.5643,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,3,3,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,3,4,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,3,5,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,3,6,1.56329,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58845
10,14,0.3,0.85,4,2,1.5643,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,4,3,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,4,4,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,4,5,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,4,6,1.56329,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58845
10,14,0.3,0.85,5,2,1.5643,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,5,3,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,5,4,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,5,5,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,5,6,1.56329,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58845
10,14,0.3,0.85,6,2,1.5643,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,6,3,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,6,4,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,6,5,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.3,0.85,6,6,1.56329,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58845
10,14,0.3,0.9,2,2,1.56393,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,2,3,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,2,4,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,2,5,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,2,6,1.56293,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58554
10,14,0.3,0.9,3,2,1.56393,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,3,3,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,3,4,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,3,5,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,3,6,1.56293,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58554
10,14,0.3,0.9,4,2,1.56393,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,4,3,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,4,4,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,4,5,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,4,6,1.56293,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58554
10,14,0.3,0.9,5,2,1.56393,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,5,3,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,5,4,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,5,5,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,5,6,1.56293,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58554
10,14,0.3,0.9,6,2,1.56393,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,6,3,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,6,4,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,6,5,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.3,0.9,6,6,1.56293,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58554
10,14,0.4,0.7,2,2,1.56539,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,2,3,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,2,4,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,2,5,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,2,6,1.56438,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59716
10,14,0.4,0.7,3,2,1.56539,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,3,3,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,3,4,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,3,5,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,3,6,1.56438,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59716
10,14,0.4,0.7,4,2,1.56539,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,4,3,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,4,4,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,4,5,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,4,6,1.56438,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59716
10,14,0.4,0.7,5,2,1.56539,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,5,3,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,5,4,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,5,5,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,5,6,1.56438,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59716
10,14,0.4,0.7,6,2,1.56539,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,6,3,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,6,4,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,6,5,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.4,0.7,6,6,1.56438,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59716
10,14,0.4,0.75,2,2,1.56503,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,2,3,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,2,4,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,2,5,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,2,6,1.56402,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59429
10,14,0.4,0.75,3,2,1.56503,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,3,3,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,3,4,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,3,5,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,3,6,1.56402,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59429
10,14,0.4,0.75,4,2,1.56503,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,4,3,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,4,4,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,4,5,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,4,6,1.56402,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59429
10,14,0.4,0.75,5,2,1.56503,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,5,3,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,5,4,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,5,5,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,5,6,1.56402,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59429
10,14,0.4,0.75,6,2,1.56503,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,6,3,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,6,4,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,6,5,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.4,0.75,6,6,1.56402,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59429
10,14,0.4,0.8,2,2,1.56466,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,2,3,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,2,4,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,2,5,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,2,6,1.56366,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59138
10,14,0.4,0.8,3,2,1.56466,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,3,3,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,3,4,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,3,5,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,3,6,1.56366,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59138
10,14,0.4,0.8,4,2,1.56466,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,4,3,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,4,4,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,4,5,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,4,6,1.56366,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59138
10,14,0.4,0.8,5,2,1.56466,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,5,3,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,5,4,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,5,5,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,5,6,1.56366,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59138
10,14,0.4,0.8,6,2,1.56466,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,6,3,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,6,4,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,6,5,1.56465,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59138
10,14,0.4,0.8,6,6,1.56366,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59138
10,14,0.4,0.85,2,2,1.5643,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,2,3,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,2,4,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,2,5,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,2,6,1.56329,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58845
10,14,0.4,0.85,3,2,1.5643,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,3,3,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,3,4,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,3,5,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,3,6,1.56329,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58845
10,14,0.4,0.85,4,2,1.5643,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,4,3,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,4,4,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,4,5,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,4,6,1.56329,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58845
10,14,0.4,0.85,5,2,1.5643,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,5,3,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,5,4,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,5,5,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,5,6,1.56329,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58845
10,14,0.4,0.85,6,2,1.5643,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,6,3,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,6,4,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,6,5,1.56429,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58845
10,14,0.4,0.85,6,6,1.56329,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58845
10,14,0.4,0.9,2,2,1.56393,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,2,3,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,2,4,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,2,5,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,2,6,1.56293,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58554
10,14,0.4,0.9,3,2,1.56393,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,3,3,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,3,4,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,3,5,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,3,6,1.56293,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58554
10,14,0.4,0.9,4,2,1.56393,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,4,3,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,4,4,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,4,5,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,4,6,1.56293,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58554
10,14,0.4,0.9,5,2,1.56393,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,5,3,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,5,4,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,5,5,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,5,6,1.56293,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58554
10,14,0.4,0.9,6,2,1.56393,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,6,3,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,6,4,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,6,5,1.56392,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.58554
10,14,0.4,0.9,6,6,1.56293,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.58554
10,14,0.5,0.7,2,2,1.56539,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,2,3,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,2,4,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,2,5,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,2,6,1.56438,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59716
10,14,0.5,0.7,3,2,1.56539,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,3,3,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,3,4,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,3,5,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,3,6,1.56438,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59716
10,14,0.5,0.7,4,2,1.56539,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,4,3,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,4,4,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,4,5,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,4,6,1.56438,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59716
10,14,0.5,0.7,5,2,1.56539,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,5,3,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,5,4,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,5,5,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,5,6,1.56438,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59716
10,14,0.5,0.7,6,2,1.56539,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,6,3,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,6,4,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,6,5,1.56538,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59716
10,14,0.5,0.7,6,6,1.56438,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59716
10,14,0.5,0.75,2,2,1.56503,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,2,3,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,2,4,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,2,5,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,2,6,1.56402,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59429
10,14,0.5,0.75,3,2,1.56503,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,3,3,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,3,4,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,3,5,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,3,6,1.56402,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59429
10,14,0.5,0.75,4,2,1.56503,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,4,3,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,4,4,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,4,5,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,4,6,1.56402,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59429
10,14,0.5,0.75,5,2,1.56503,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,5,3,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,5,4,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,5,5,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,5,6,1.56402,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59429
10,14,0.5,0.75,6,2,1.56503,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,6,3,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,6,4,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,6,5,1.56502,1.54472,1.33987,1.33679,2.58975,1.21436,1.59601,1.30434,1.59429
10,14,0.5,0.75,6,6,1.56402,1.54472,1.33987,1.33679,2.58975,1.21436,1.58804,1.30434,1.59429
10,14,0.5,0.8,2,2,1.56466,1.54472,1.33987,1.33686,2.58975,1.21436,1.59601,1.30434,1.59138
